
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1 369384 4259856 185200 827104    0    0   102  1800 1988 6423 64  7  3 26  0	
 2  1 369384 4259740 185216 827432    0    0    94  3098 1952 5921 66  9  0 26  0	
 1  1 369384 4259244 185216 827740    0    0    98  4094 2134 6435 59  8  8 25  0	
 1  1 369384 4259252 185216 828072    0    0   104  1786 2000 6627 59  9  8 25  0	
 6  0 369384 4256212 185232 828456    0    0   116  2238 1983 6584 59  8  8 25  0	
 1  1 369384 4256088 185232 828796    0    0   106  5082 2050 6142 60  8  8 24  0	
 1  1 369384 4255344 185232 829140    0    0    90  5282 2144 5824 59  8  6 27  0	
 1  2 369384 4255220 185240 829440    0    0    96  6046 2295 6423 62  8  9 22  0	
 1  1 369384 4255096 185240 829744    0    0    96  4474 2017 6217 63  8  2 28  0	
 1  2 369384 4254592 185248 830084    0    0   102  1724 1956 6565 63  9  1 28  0	
 1  1 369384 4254468 185256 830408    0    0   102  1644 1901 6614 63  8  2 27  0	
 1  1 369384 4253608 185264 830732    0    0    96  1738 1936 6066 63  9  1 27  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 369384 4253484 185264 831044    0    0    96  1982 1876 6288 63  7  3 27  0	
 1  1 369384 4253360 185272 831348    0    0    94  5096 2166 6184 59  7  8 26  0	
 5  0 369384 4252980 185272 831676    0    0    98  1882 2062 6486 61  9  5 25  0	
 1  1 369384 4252608 185272 832012    0    0   108  1818 1951 7014 63  8  4 26  0	
 1  1 369384 4251864 185288 832332    0    0    94  1672 1878 5910 63  9  0 28  0	
 5  0 369384 4251772 185288 832676    0    0   106  1740 1937 6746 66  8  0 27  0	
 6  1 369384 4251524 185288 832984    0    0    90  1998 1862 5939 60  8  3 30  0	
 1  1 369384 4251152 185304 833304    0    0    98  5048 2209 6322 59  9  8 23  0	
 1  1 369384 4251152 185304 833656    0    0   108  2082 2127 6878 59  8 11 22  0	
 1  1 369384 4248112 185320 834060    0    0   124  2406 2104 6883 59  9  9 23  0	
 1  1 369384 4247988 185320 834388    0    0   104  5306 2193 5798 59  7  9 25  0	
 1  1 369384 4247880 185320 834700    0    0    96  5226 2194 6224 59  8  8 26  0	
 1  1 369384 4247128 185328 835056    0    0   106  1942 2049 6837 61  8  6 26  0	
 1  1 369384 4246880 185328 835412    0    0   104  1742 1932 6782 64  8  3 25  0	
 1  1 369384 4246880 185344 835752    0    0    96  1732 1910 6153 63  8  2 27  0	
 6  0 369384 4246640 185344 836096    0    0   110  1882 2010 7089 60  9  6 26  0	
 1  1 369384 4246392 185344 836404    0    0    98  2000 1881 6046 63  8  0 29  0	
 5  1 369384 4245508 185352 836696    0    0    84  4842 1931 5416 61  8  3 28  0	
 3  1 369384 4245508 185352 837036    0    0   104  5588 2166 6709 60  8  9 24  0	
 1  1 369384 4244616 185368 837352    0    0    92  8504 2287 5866 61  9  6 24  0	
 1  1 369384 4244616 185368 837656    0    0   100  5332 2203 6638 60  8  9 24  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 369384 4244500 185368 837948    0    0    88  5008 1958 5668 60  9  3 28  0	
 6  0 369384 4243732 185384 838256    0    0    90  1664 1888 5709 62  8  2 28  0	
 1  1 369384 4243608 185384 838596    0    0   106  1856 1958 6583 59  8  7 27  0	
 1  1 369384 4243360 185392 838944    0    0   104  1710 1940 6630 63  9  2 26  0	
 1  1 369384 4243360 185392 839260    0    0    98  1662 1924 6394 62  8  3 27  0	
 1  1 369384 4240940 185396 839680    0    0   132  2490 2172 7320 59  9  9 23  0	
 5  1 369384 4239948 185412 840020    0    0   100  5302 2166 5701 59  9  6 26  0	
 1  1 369384 4239948 185412 840320    0    0    92  5092 2018 5862 63  8  5 24  0	
 5  0 369384 4239692 185420 840644    0    0    94  5104 2100 6140 61  9  6 24  0	
 2  1 369380 4239444 185428 840924    0    0    88  5476 2032 5434 62  8  4 27  0	
 5  0 369380 4239212 185428 841236    0    0    98  5156 2100 6535 61  8  7 25  0	
 5  0 369380 4238212 185428 841576    0    0   102  1802 2118 6671 59  9 11 22  0	
 3  1 369380 4238088 185436 841884    0    0    94  1628 1851 6034 62  8  2 29  0	
 1  1 369380 4237840 185444 842212    0    0    94  1670 2033 6282 60  8  6 26  0	
 1  1 369380 4237344 185444 842540    0    0    98  1698 1866 6251 62  7  2 29  0	
 1  1 369380 4237220 185452 842864    0    0   102  4364 2211 6570 60  8  8 24  0	
 6  0 369380 4236412 185452 843220    0    0   104  3122 2141 6659 60  8  8 25  0	
 3  1 369380 4236412 185452 843544    0    0   102  1770 1937 6636 60  8  6 26  0	
 3  1 369380 4235784 185468 843892    0    0   100  3362 2150 6493 60  8  9 23  0	
 1  1 369376 4235660 185468 844216    0    0   104  4172 2180 6674 58  9  8 25  0	
 2  1 369376 4235420 185468 844568    0    0   112  1948 2072 7188 62  8  4 26  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 369376 4232628 185484 844928    0    0   112  1838 2044 6593 61  9  8 22  0	
 1  2 369376 4232628 185492 845288    0    0   112  1852 1927 6007 64  7  1 28  0	
 1  1 369376 4231760 185500 845692    0    0   118  2298 2043 6775 65  9  3 24  0	
 1  1 369376 4231636 185508 845984    0    0    94  5102 2040 6124 64  8  1 28  0	
 1  1 369376 4231512 185508 846296    0    0    96  1834 1922 6061 62  8  2 28  0	
 1  1 369376 4230768 185516 846660    0    0   108  1900 2061 6976 60  9  8 23  0	
 1  1 369376 4230768 185516 847004    0    0   108  1854 2021 6943 58  8 10 24  0	
 1  1 369376 4230024 185532 847344    0    0   102  1850 1976 6592 61  8  6 25  0	
 1  1 369376 4230024 185532 847676    0    0    96  4206 1989 6001 65  8  1 27  0	
 1  1 369376 4229784 185532 847948    0    0    88  2864 1861 5767 63  8  0 30  0	
 4  1 369376 4229528 185540 848308    0    0   108  1906 2109 7126 61  8  5 26  0	
 3  1 369376 4229312 185540 848640    0    0   104  1864 2090 6628 58  8 12 22  0	
 5  0 369376 4228428 185556 848968    0    0    96  1770 1981 6204 60  8  6 26  0	
 1  3 369376 4228180 185556 849304    0    0   100  4236 2046 6447 63  8  4 25  0	
 2  1 369376 4228056 185556 849620    0    0   100  3172 2058 6468 58  8  8 26  0	
 1  1 369376 4227436 185564 849964    0    0   102  1780 1996 6388 60  8  6 26  0	
 2  1 369376 4227312 185572 850288    0    0   106  1758 1962 6806 65  8  2 25  0	
 5  0 369376 4224768 185580 850712    0    0   130  2042 2025 7334 66  9  2 24  0	
 3  1 369376 4224396 185580 851056    0    0   110  2312 1922 6292 60  7  9 24  0	
 1  3 369376 4224280 185580 851344    0    0    86  8342 2179 5508 60  7  6 27  0	
 5  0 369376 4223892 185596 851692    0    0   106  2128 2060 6863 59  9  8 24  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 369376 4223628 185596 852012    0    0   100  1714 1926 6452 59  8  6 27  0	
 5  0 369376 4222636 185596 852392    0    0   114  2006 2130 7345 60  9 10 22  0	
 5  0 369376 4222520 185612 852700    0    0    96  2094 1911 6125 61  8  2 29  0	
 1  1 369376 4222396 185612 852984    0    0    84  5062 1933 5342 61  8  3 28  0	
 4  1 369376 4222016 185612 853284    0    0    94  4990 2030 5925 61  9  3 27  0	
 5  0 369376 4222016 185620 853628    0    0   104  1958 2036 6630 59  8  7 26  0	
 1  1 369376 4221528 185628 853964    0    0   102  1826 2087 6233 59  9  7 25  0	
 1  1 369376 4221156 185628 854304    0    0   106  1820 1986 6755 61  8  7 24  0	
 1  1 369376 4220908 185636 854624    0    0   100  1816 1936 6410 61  8  5 27  0	
 2  1 369376 4220224 185644 854968    0    0    92  2264 2080 6005 59  8  8 25  0	
 1  1 369376 4220100 185644 855292    0    0   104  5088 2089 6585 61  8  6 26  0	
 1  1 369376 4219844 185652 855632    0    0   100  1906 2044 6326 61  9  6 25  0	
 1  1 369376 4219844 185652 855948    0    0   100  1692 1880 6299 64  8  1 27  0	
 3  1 369376 4217424 185652 856332    0    0   118  1908 1914 6322 64  9  0 27  0	
 1  1 369376 4216252 185668 856692    0    0   112  2038 1914 6136 64  9  0 28  0	
 1  1 369376 4216252 185668 856988    0    0    94  5260 2075 5954 59  8  8 25  0	
 2  1 369376 4215624 185676 857276    0    0    84  4986 1964 5467 63  8  2 27  0	
 2  1 369376 4215500 185676 857576    0    0    92  5512 2125 5843 62  8  6 25  0	
 2  1 369376 4215508 185676 857832    0    0    80  4854 1978 5252 58  6  9 27  0	
 2  1 369376 4214880 185692 858160    0    0    98  1680 1956 6045 61  8  3 27  0	
 7  0 369376 4214756 185692 858492    0    0   102  1858 2018 6561 59  7  8 26  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 369376 4214136 185708 858824    0    0    98  1678 1915 6370 62  9  3 26  0	
 4  1 369376 4214020 185708 859140    0    0   100  1680 1932 6378 60  8  4 28  0	
 3  2 369376 4213896 185708 859480    0    0   104  2846 2003 6472 63  9  4 25  0	
 1  1 369376 4213152 185724 859784    0    0    90  4406 1947 5844 63  9  0 28  0	
 1  1 369376 4212904 185724 860096    0    0    98  1644 1879 6297 64  8  0 28  0	
 1  1 369376 4212408 185732 860432    0    0   100  1778 1988 6422 60  9  6 26  0	
 3  1 369376 4212284 185732 860768    0    0   102  1818 1976 6811 62  8  3 28  0	
 1  1 369376 4212160 185732 861092    0    0   100  1694 1874 6236 63  8  0 28  0	
 1  1 369376 4211284 185748 861432    0    0    98  4290 2078 6430 63  8  6 23  0	
 2  1 369376 4209112 185748 861788    0    0   118  3262 2110 6609 59  8 10 23  0	
 1  1 369376 4208244 185756 862136    0    0   110  1938 2105 6398 59  8 11 23  0	
 5  1 369376 4208128 185756 862508    0    0   118  1964 2001 6798 60  7  5 28  0	
 1  1 369376 4208004 185756 862824    0    0    94  2290 1933 5909 61  8  3 29  0	
 2  1 369376 4207376 185772 863168    0    0    92  5396 2255 6067 61  9  9 22  0	
 1  1 369376 4207376 185772 863456    0    0    88  8460 2214 5800 59  8  7 26  0	
 6  0 369376 4206756 185772 863752    0    0    92  5202 2120 6014 59  8  9 24  0	
 5  1 369376 4206632 185780 864052    0    0    94  5030 2090 6057 62  8  4 27  0	
 5  1 369376 4206432 185780 864396    0    0   106  1932 1963 6770 64  8  2 26  0	
 5  0 369376 4205812 185788 864748    0    0   100  1770 1964 6375 62  8  4 25  0	
 5  0 369376 4205564 185796 865064    0    0   102  1750 1902 6568 62  8  4 26  0	
 1  1 369376 4204944 185796 865408    0    0   102  1762 1951 6518 60  8  7 26  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 369376 4204820 185796 865724    0    0    96  4790 2110 6123 62  7  9 23  0	
 5  0 369376 4204820 185804 866036    0    0    94  2596 2116 6194 58  8  9 25  0	
 6  0 369376 4204068 185812 866356    0    0    98  1642 1913 6135 64  8  1 28  0	
 3  1 369376 4203820 185812 866652    0    0    94  1586 1847 5813 64  8  0 29  0	
 3  1 369376 4203572 185828 866968    0    0    94  1636 1901 6385 63  9  1 28  0	
 2  1 369376 4201276 185828 867288    0    0   104  2204 1873 5821 63  7  0 30  0	
 1  1 369376 4200912 185828 867632    0    0   112  5400 2054 6187 61  8 10 21  0	
 4  1 369376 4200648 185836 867972    0    0   102  5288 2122 5725 61  9  5 25  0	
 6  0 369376 4200400 185836 868264    0    0    88  8396 2063 5654 61  9  3 27  0	
 5  0 369376 4199656 185852 868552    0    0    88  5214 2009 5766 62  8  2 27  0	
 3  1 369376 4199656 185852 868868    0    0    96  1688 1904 5903 64  8  0 28  0	
 5  2 369376 4199408 185852 869172    0    0    90  6372 2019 5823 62  8  7 24  0	
 1  1 369376 4196624 185860 869540    0    0   108  4214 2208 6891 61  8  7 25  0	
 2  1 369376 4196624 185868 869836    0    0    96  1684 1894 5976 61  7  3 29  0	
 1  1 369376 4195748 185876 870212    0    0   106  1920 2150 6609 58  9  9 24  0	
 2  1 369376 4195624 185876 870556    0    0   106  1930 2096 6749 59  7  8 27  0	
 1  1 369376 4195640 185876 870868    0    0    98  2126 1938 6299 61  8  4 28  0	
 2  1 369376 4195260 185892 871196    0    0    94  5172 2154 5971 60  7 11 22  0	
 1  1 369376 4195012 185892 871528    0    0   104  1902 1945 6797 61  7  6 26  0	
 1  1 369376 4194268 185900 871884    0    0   104  1714 1914 6270 65  9  0 26  0	
 1  1 369376 4194028 185908 872192    0    0    92  1664 1847 5993 63  8  0 29  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 369376 4193780 185908 872504    0    0    98  1664 1871 6024 63  8  1 28  0	
 4  1 369376 4193276 185924 872856    0    0   106  2268 2094 6952 59  9  9 24  0	
 5  1 369376 4193152 185924 873192    0    0   102  5216 1958 5752 59  7  7 26  0	
 1  1 369376 4190236 185932 873540    0    0   108  5048 2042 5974 64 10  0 26  0	
 1  1 369376 4190236 185932 873864    0    0   100  2028 1982 6570 59  8 11 23  0	
 4  1 369376 4190236 185932 874208    0    0   108  1912 2126 6965 58  8 10 23  0	
 3  2 369376 4189492 185948 874588    0    0   112  2398 2063 6704 61  9  6 24  0	
 1  1 369376 4189368 185948 874876    0    0    88  5076 1940 5302 64  7  0 28  0	
 1  2 369376 4188864 185948 875156    0    0    86  5620 2057 5587 66  9  0 26  0	
 1  2 369376 4188648 185956 875452    0    0    88  7804 2036 5657 64  8  0 28  0	
 1  1 369376 4188384 185956 875736    0    0    86  5380 1970 5555 63  8  1 28  0	
 4  1 369376 4187896 185964 876036    0    0    90  4964 2018 5917 62  8  5 25  0	
 4  1 369376 4187772 185972 876356    0    0   100  5150 2027 6420 60  8  5 27  0	
 1  2 369376 4187020 185972 876708    0    0    96  6662 2224 5974 61  8 10 21  0	
 1  1 369376 4186896 185972 877036    0    0   104  4134 2053 6721 61  8  6 26  0	
 1  1 369376 4186788 185980 877388    0    0   112  1948 2099 7192 59  8  9 24  0	
 2  1 369376 4186292 185988 877744    0    0   100  1844 2059 6438 60  9  7 24  0	
 6  1 369376 4186044 185988 878052    0    0   102  1762 2006 6483 59  7 11 24  0	
 2  1 369376 4185300 185996 878408    0    0   104  1818 2012 6618 61  8  6 26  0	
 1  3 369372 4185052 185996 878760   16    0   130  4438 2079 6201 61  9  5 25  0	
 5  1 369372 4182756 185996 879112    0    0   112  2922 1901 5862 63  8  0 29  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 369372 4182368 186012 879476    0    0   102  1844 1918 5985 64  8  1 27  0	
 4  1 369372 4182120 186012 879796    0    0    98  1732 1935 6360 59  8  9 24  0	
 1  1 369372 4181624 186020 880120    0    0    98  1654 1907 6381 63  8  3 27  0	
 1  1 369372 4181500 186020 880412    0    0    92  1950 1882 6174 63  8  0 29  0	
 5  0 369372 4181268 186020 880696    0    0    90  4904 1972 5797 64  8  1 28  0	
 5  0 369372 4181004 186036 881044    0    0    96  1764 1868 5758 63  9  0 28  0	
 1  1 369372 4180756 186036 881352    0    0    96  1612 1856 5933 64  7  0 29  0	
 1  1 369372 4179888 186044 881672    0    0    98  1702 1950 6273 62  9  3 27  0	
 1  1 369372 4179896 186044 881992    0    0   102  1758 1990 6361 58  8 10 24  0	
 1  2 369372 4179524 186052 882312    0    0    88  5472 2061 5827 61  8  7 25  0	
 4  1 369372 4178772 186060 882608    0    0    94  5284 2176 6111 58  9  6 26  0	
 1  1 369372 4178772 186060 882912    0    0    92  5084 2125 6062 60  7  9 24  0	
 1  1 369372 4178508 186076 883232    0    0    96  5304 2265 6293 60  8  7 25  0	
 1  1 369372 4178136 186076 883512    0    0    86  7804 2143 5450 62  8  5 27  0	
 4  0 369372 4178020 186076 883796    0    0    92  5992 2194 6179 60  8  5 27  0	
 1  1 369372 4177516 186084 884104    0    0    88  4980 2039 5566 61  8  3 29  0	
 1  1 369372 4177268 186084 884496    0    0   128  2080 2084 6622 58  8 10 24  0	
 1  1 369372 4174352 186100 884876    0    0   114  1900 1933 6495 62  9  4 25  0	
 5  0 369372 4174228 186100 885200    0    0   104  1756 1964 6492 62  8  3 27  0	
 2  1 369372 4173980 186100 885580    0    0   116  1992 2037 7237 61  8  6 25  0	
 5  0 369372 4173228 186108 885944    0    0   100  2212 2000 6440 62  9  5 25  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 369372 4173228 186108 886240    0    0    88  4988 1973 5784 62  8  5 25  0	
 1  1 369372 4172732 186124 886584    0    0   108  2018 2138 6898 59  9  9 24  0	
 5  0 369372 4172592 186124 886920    0    0    98  1820 2021 6275 59  8  8 25  0	
 4  1 369372 4172608 186124 887236    0    0   100  1746 1997 6315 58  8 11 24  0	
 1  1 369372 4172236 186132 887600    0    0   106  2210 2149 6863 60  8 10 22  0	
 1  1 369372 4171864 186132 887892    0    0    90  5018 1970 5868 61  8  3 28  0	
 5  0 369372 4170996 186140 888252    0    0   104  1852 2049 6881 60  9  8 24  0	
 5  0 369372 4170872 186148 888568    0    0    98  1698 1882 6376 60  8  5 28  0	
 6  1 369372 4170624 186148 888880    0    0   100  1690 1923 6250 65  8  0 27  0	
 1  1 369372 4170400 186148 889224    0    0   100  1832 2057 6549 60  9  7 25  0	
 1  2 369372 4170028 186164 889576    0    0   102  2834 1971 6744 61  7  7 25  0	
 2  1 369372 4169144 186164 889920    0    0   108  5874 2143 5866 61  8  6 25  0	
 4  1 369372 4169144 186164 890220    0    0    98  3900 1939 5933 62  8  0 29  0	
 1  1 369372 4166732 186172 890580    0    0   106  1928 1935 6312 59  8  5 27  0	
 1  1 369372 4165980 186180 890972    0    0   112  1998 2062 7166 60  8  9 23  0	
 1  1 369372 4165856 186180 891332    0    0   108  1868 1950 6628 63  7  3 27  0	
 2  1 369368 4165360 186188 891548   16    0    38  1858 1970 6965 62  8  6 23  0	
 1  1 369368 4165236 186188 891668    0    0     0  5402 2023 5950 60  8  6 27  0	
 6  0 369368 4165236 186188 891772    0    0     0  5420 1986 6227 60  7 10 24  0	
 1  1 369368 4164996 186204 891916    0    0     0  5116 2107 6667 62  9  5 25  0	
 4  1 369368 4164996 186204 892040    0    0     0  1750 1828 6593 64  8  0 27  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1 369368 4164740 186212 892192    0    0     0  1866 1937 6763 60  9  6 25  0	
 5  1 369368 4164616 186212 892324    0    0     0  1988 1988 7446 60  8  8 25  0	
